file_name,file_code_x,file_code_y
026870.png,33.0,36.0
026873.png,85.0,835.0
026879.png,12.0,32.0
026892.png,587.0,57.0
026912.png,9908.0,908.0
026924.png,1780.0,180.0
026925.png,176.0,476.0
026931.png,200.0,400.0
026943.png,311.0,317.0
026947.png,538.0,530.0
026948.png,22.0,12.0
026949.png,61.0,6.0
026958.png,15.0,5.0
026965.png,8.0,87.0
026969.png,32.0,352.0
026973.png,36.0,16.0
026975.png,882.0,82.0
026977.png,1241.0,1261.0
026990.png,2.0,22.0
026993.png,955.0,55.0
026994.png,33.0,3.0
026996.png,15.0,85.0
026997.png,31.0,51.0
027004.png,466.0,46.0
027009.png,138.0,18.0
027016.png,105.0,185.0
027018.png,33.0,35.0
027026.png,113.0,15.0
027030.png,61.0,64.0
027031.png,11.0,17.0
027034.png,921.0,91.0
027036.png,283.0,203.0
027037.png,2.0,
027041.png,29.0,23.0
027052.png,60.0,50.0
027053.png,445.0,45.0
027055.png,13.0,12.0
027056.png,36.0,5.0
027076.png,183.0,13.0
027079.png,19.0,99.0
027091.png,80.0,30.0
027098.png,81.0,1.0
027104.png,12.0,72.0
027130.png,267.0,27.0
027132.png,409.0,300.0
027133.png,124.0,121.0
027136.png,128.0,126.0
027153.png,92.0,32.0
027155.png,177.0,127.0
027162.png,323.0,373.0
027166.png,97.0,37.0
027168.png,449.0,49.0
027176.png,314.0,44.0
027178.png,38.0,30.0
027179.png,631.0,331.0
027182.png,103.0,10.0
027188.png,133.0,13.0
027197.png,31.0,35.0
027198.png,681.0,881.0
027201.png,1.0,16.0
027202.png,27.0,47.0
027210.png,42.0,48.0
027213.png,98.0,38.0
027214.png,900.0,940.0
027215.png,97.0,56.0
027217.png,175.0,115.0
027227.png,16.0,6.0
027232.png,277.0,276.0
027233.png,95.0,45.0
027243.png,234.0,23.0
027245.png,322.0,32.0
027249.png,706.0,606.0
027256.png,35.0,335.0
027260.png,397.0,597.0
027263.png,6.0,15.0
027264.png,9.0,94.0
027266.png,83.0,63.0
027271.png,31.0,1.0
027275.png,848.0,845.0
027292.png,3365.0,365.0
027303.png,39.0,59.0
027315.png,82.0,852.0
027318.png,176.0,76.0
027319.png,334.0,33.0
027329.png,140.0,940.0
027333.png,56.0,16.0
027337.png,611.0,65.0
027339.png,778.0,78.0
027345.png,68.0,60.0
027365.png,22.0,72.0
027384.png,33.0,3.0
027387.png,47.0,17.0
027388.png,322.0,22.0
027390.png,53.0,51.0
027403.png,17.0,1.0
027405.png,226.0,6.0
027418.png,3300.0,3310.0
027422.png,127.0,77.0
027442.png,3368.0,368.0
027455.png,13.0,15.0
027457.png,22.0,27.0
027458.png,320.0,32.0
027481.png,25.0,75.0
027485.png,163.0,1662.0
027490.png,116.0,11.0
027492.png,44.0,444.0
027495.png,309.0,50.0
027499.png,37.0,57.0
027504.png,370.0,377.0
027507.png,1033.0,103.0
027535.png,155.0,55.0
027543.png,170.0,10.0
027548.png,4324.0,424.0
027553.png,25.0,35.0
027565.png,741.0,71.0
027566.png,13.0,49.0
027591.png,150.0,450.0
027592.png,112.0,12.0
027604.png,28.0,246.0
027605.png,93.0,95.0
027610.png,53.0,55.0
027611.png,16.0,15.0
027621.png,274.0,271.0
027625.png,16.0,76.0
027630.png,242.0,4242.0
027632.png,663.0,13.0
027645.png,43.0,3.0
027649.png,49.0,40.0
027668.png,2247.0,224.0
027669.png,48.0,168.0
027683.png,44.0,454.0
027691.png,325.0,525.0
027696.png,83.0,3.0
027700.png,85.0,8.0
027712.png,31.0,41.0
027727.png,1491.0,181.0
027734.png,377.0,37.0
027746.png,66.0,6.0
027757.png,13.0,115.0
027758.png,3.0,4.0
027772.png,2.0,11.0
027777.png,450.0,438.0
027785.png,387.0,367.0
027789.png,2761.0,276.0
027798.png,17.0,7.0
027808.png,221.0,271.0
027813.png,13.0,7.0
027819.png,30.0,74.0
027836.png,36.0,56.0
027838.png,272.0,277.0
027839.png,84.0,6.0
027854.png,193.0,195.0
027866.png,775.0,773.0
027873.png,328.0,32.0
027887.png,12.0,2.0
027895.png,29.0,290.0
027904.png,7798.0,798.0
027917.png,142.0,143.0
027920.png,665.0,165.0
027961.png,137.0,157.0
027966.png,60.0,603.0
027974.png,27.0,447.0
027977.png,2.0,222.0
027985.png,211.0,21.0
027988.png,8.0,1.0
027991.png,177.0,170.0
027999.png,3800.0,3300.0
028001.png,37.0,31.0
028004.png,1591.0,1541.0
028012.png,1135.0,135.0
028013.png,410.0,418.0
028046.png,352.0,252.0
028047.png,37.0,35.0
028051.png,29.0,26.0
028063.png,1377.0,177.0
028075.png,27.0,217.0
028085.png,355.0,555.0
028086.png,12.0,32.0
028095.png,13.0,55.0
028097.png,165.0,15.0
028102.png,1971.0,2971.0
028109.png,182.0,12.0
028114.png,85.0,285.0
028128.png,787.0,767.0
028138.png,29.0,20.0
028142.png,3190.0,390.0
028148.png,36.0,56.0
028150.png,37.0,89.0
028155.png,8.0,3.0
028159.png,123.0,122.0
028163.png,1183.0,183.0
028168.png,169.0,69.0
028179.png,173.0,13.0
028181.png,69.0,59.0
028188.png,144.0,744.0
028194.png,45.0,55.0
028195.png,45.0,15.0
028199.png,137.0,131.0
028203.png,165.0,16.0
028209.png,297.0,97.0
028222.png,42.0,442.0
028224.png,191.0,11.0
028230.png,72.0,74.0
028233.png,116.0,11.0
028260.png,18.0,8.0
028261.png,16.0,15.0
028262.png,698.0,68.0
028268.png,42.0,12.0
028272.png,837.0,831.0
028277.png,205.0,5.0
028279.png,223.0,23.0
028282.png,22.0,2.0
028295.png,82.0,83.0
028299.png,414.0,4141.0
028317.png,693.0,63.0
028321.png,15.0,5.0
028328.png,37.0,57.0
028332.png,36.0,66.0
028339.png,575.0,55.0
028344.png,3381.0,381.0
028345.png,136.0,130.0
028346.png,43.0,47.0
028348.png,306.0,30.0
028366.png,227.0,27.0
028371.png,11.0,161.0
028376.png,64.0,4.0
028381.png,93.0,95.0
028396.png,569.0,565.0
028399.png,108.0,8.0
028408.png,136.0,30.0
028415.png,507.0,501.0
028417.png,20.0,10.0
028429.png,84.0,854.0
028458.png,8.0,21.0
028462.png,831.0,331.0
028470.png,233.0,23.0
028471.png,16.0,36.0
028477.png,183.0,153.0
028485.png,653.0,655.0
028504.png,29.0,28.0
028512.png,413.0,113.0
028519.png,19.0,119.0
028525.png,304.0,3404.0
028527.png,137.0,171.0
028528.png,800.0,30.0
028532.png,1133.0,133.0
028542.png,52.0,521.0
028543.png,122.0,2.0
028545.png,97.0,9.0
028550.png,175.0,115.0
028553.png,43.0,45.0
028575.png,4.0,6.0
028578.png,81.0,31.0
028582.png,123.0,125.0
028586.png,453.0,451.0
028601.png,68.0,63.0
028605.png,24.0,4.0
028608.png,275.0,75.0
028612.png,152.0,452.0
028615.png,135.0,715.0
028617.png,6789.0,789.0
028630.png,1591.0,591.0
028641.png,436.0,434.0
028643.png,187.0,167.0
028646.png,128.0,138.0
028648.png,131.0,151.0
028674.png,22.0,27.0
028681.png,130.0,150.0
028684.png,106.0,108.0
028685.png,30.0,10.0
028686.png,530.0,50.0
028688.png,75.0,35.0
028694.png,12.0,47.0
028705.png,20.0,70.0
028706.png,3.0,5.0
028719.png,275.0,25.0
028738.png,13.0,153.0
028749.png,242.0,742.0
028760.png,35.0,15.0
028766.png,22.0,26.0
028770.png,61.0,661.0
028771.png,67.0,6.0
028772.png,34.0,54.0
028773.png,189.0,89.0
028775.png,83.0,35.0
028781.png,19.0,12.0
028788.png,30.0,0.0
028789.png,442.0,412.0
028794.png,172.0,472.0
028795.png,23.0,25.0
028796.png,1881.0,181.0
028815.png,356.0,556.0
028817.png,49.0,48.0
028820.png,85.0,65.0
028824.png,13.0,3.0
028832.png,49.0,42.0
028838.png,508.0,50.0
028840.png,97.0,57.0
028843.png,354.0,355.0
028845.png,132.0,1321.0
028862.png,39.0,59.0
028863.png,29.0,79.0
028872.png,234.0,21.0
028876.png,21.0,27.0
028881.png,14.0,54.0
028886.png,333.0,33.0
028887.png,17.0,77.0
028888.png,1.0,11.0
028895.png,1491.0,491.0
028896.png,4.0,5.0
028903.png,79.0,18.0
028931.png,431.0,4351.0
028937.png,83.0,85.0
028940.png,313.0,3.0
028942.png,544.0,54.0
028943.png,17.0,127.0
028950.png,833.0,831.0
028963.png,925.0,525.0
028970.png,38.0,33.0
028971.png,55.0,5.0
028972.png,47.0,471.0
028973.png,141.0,41.0
028979.png,185.0,785.0
028980.png,182.0,82.0
028981.png,73.0,3.0
028988.png,66.0,16.0
028989.png,93.0,99.0
028999.png,132.0,14.0
029000.png,30.0,0.0
029002.png,1115.0,115.0
029006.png,108.0,100.0
029014.png,35.0,355.0
029016.png,288.0,238.0
029017.png,31.0,51.0
029018.png,1.0,8.0
029021.png,58.0,98.0
029022.png,73.0,71.0
029034.png,27.0,20.0
029035.png,33.0,51.0
029039.png,341.0,311.0
029040.png,311.0,51.0
029041.png,100.0,140.0
029048.png,17.0,111.0
029056.png,81.0,31.0
029062.png,184.0,884.0
029063.png,1075.0,175.0
029065.png,354.0,3544.0
029076.png,100.0,130.0
029077.png,181.0,151.0
029086.png,6.0,66.0
029095.png,15.0,75.0
029100.png,0.0,50.0
029104.png,55.0,5.0
029108.png,195.0,15.0
029109.png,275.0,273.0
029112.png,279.0,270.0
029118.png,28.0,29.0
029119.png,1715.0,715.0
029125.png,147.0,17.0
029149.png,1.0,11.0
029152.png,345.0,1345.0
029169.png,133.0,14.0
029170.png,9994.0,994.0
029172.png,16.0,46.0
029175.png,110.0,10.0
029177.png,13.0,15.0
029179.png,77.0,7.0
029183.png,7.0,1.0
029186.png,6.0,5.0
029188.png,8.0,57.0
029194.png,132.0,157.0
029201.png,193.0,13.0
029205.png,31.0,391.0
029209.png,14.0,74.0
029222.png,15.0,1.0
029245.png,199.0,19.0
029248.png,57.0,51.0
029252.png,25.0,23.0
029255.png,15.0,1.0
029260.png,663.0,553.0
029265.png,13.0,73.0
029266.png,228.0,226.0
029281.png,677.0,577.0
029286.png,528.0,52.0
029291.png,793.0,743.0
029296.png,2.0,1.0
029298.png,127.0,17.0
029302.png,75.0,15.0
029304.png,44.0,41.0
029308.png,34.0,75.0
029312.png,17.0,11.0
029318.png,41.0,411.0
029319.png,14251.0,14151.0
029328.png,317.0,337.0
029329.png,18.0,15.0
029333.png,172.0,124.0
029340.png,103.0,105.0
029343.png,117.0,517.0
029344.png,242.0,942.0
029349.png,90.0,0.0
029351.png,2.0,20.0
029360.png,34.0,30.0
029377.png,1128.0,1120.0
029387.png,717.0,317.0
029389.png,9958.0,958.0
029390.png,19.0,29.0
029392.png,1128.0,4128.0
029411.png,433.0,431.0
029412.png,14.0,19.0
029415.png,16.0,86.0
029419.png,77.0,7.0
029422.png,337.0,37.0
029428.png,5540.0,540.0
029436.png,64.0,6.0
029438.png,38.0,58.0
029439.png,555.0,55.0
029440.png,1122.0,129.0
029452.png,646.0,66.0
029455.png,107.0,707.0
029464.png,232.0,32.0
029470.png,119.0,118.0
029486.png,122.0,722.0
029488.png,646.0,46.0
029489.png,3343.0,343.0
029490.png,192.0,199.0
029491.png,913.0,94.0
029498.png,26.0,6.0
029513.png,33012.0,3012.0
029514.png,513.0,512.0
029540.png,33.0,36.0
029541.png,23.0,35.0
029555.png,215.0,245.0
029564.png,20.0,220.0
029580.png,288.0,233.0
029602.png,15.0,16.0
029614.png,33.0,56.0
029628.png,39.0,59.0
029639.png,83.0,81.0
029642.png,65.0,655.0
029646.png,780.0,78.0
029657.png,270.0,170.0
029659.png,163.0,162.0
029666.png,135.0,235.0
029675.png,21.0,11.0
029689.png,2.0,7.0
029705.png,224.0,24.0
029709.png,92.0,42.0
029719.png,18.0,1.0
029731.png,166.0,165.0
029733.png,210.0,110.0
029742.png,399.0,390.0
029759.png,39.0,32.0
029762.png,43.0,45.0
029768.png,594.0,599.0
029772.png,8.0,78.0
029773.png,11.0,12.0
029774.png,19.0,149.0
029775.png,285.0,295.0
029780.png,159.0,959.0
029786.png,44.0,8.0
029790.png,18.0,8.0
029795.png,25.0,251.0
029799.png,19.0,99.0
029803.png,160.0,60.0
029805.png,181.0,11.0
029808.png,21.0,1.0
029813.png,225.0,1725.0
029817.png,68.0,6.0
029821.png,129.0,12.0
029831.png,309.0,109.0
029837.png,688.0,668.0
029874.png,12.0,92.0
029878.png,193.0,93.0
029882.png,392.0,32.0
029883.png,7.0,1.0
029886.png,47.0,41.0
029894.png,148.0,146.0
029904.png,17.0,15.0
029907.png,25.0,215.0
029920.png,14.0,44.0
029922.png,870.0,70.0
029926.png,6.0,5.0
029928.png,40.0,440.0
029929.png,88.0,8.0
029933.png,33.0,52.0
029941.png,43.0,4.0
029947.png,115.0,15.0
029958.png,283.0,23.0
029964.png,442.0,142.0
029965.png,25.0,26.0
029967.png,125.0,15.0
029969.png,2200.0,4200.0
029973.png,82.0,85.0
029980.png,176.0,76.0
029982.png,23.0,22.0
029987.png,13.0,8.0
029988.png,687.0,87.0
029996.png,1185.0,1105.0
030004.png,13.0,113.0
030022.png,1060.0,109.0
030028.png,33.0,5.0
030035.png,644.0,44.0
030042.png,53.0,51.0
030043.png,9.0,4.0
030053.png,64.0,644.0
030055.png,33.0,35.0
030056.png,22.0,24.0
030058.png,228.0,28.0
030070.png,21.0,112.0
030071.png,417.0,47.0
030083.png,9.0,4.0
030084.png,338.0,38.0
030086.png,12380.0,2380.0
030091.png,43.0,44.0
030097.png,35.0,33.0
030102.png,317.0,347.0
030105.png,67.0,7.0
030108.png,2.0,20.0
030111.png,1.0,19.0
030112.png,37.0,57.0
030117.png,410.0,479.0
030123.png,120.0,220.0
030126.png,925.0,25.0
030134.png,23.0,73.0
030136.png,75.0,45.0
030140.png,90.0,30.0
030141.png,15.0,59.0
030142.png,27.0,22.0
030147.png,112.0,119.0
030150.png,5504.0,504.0
030155.png,139.0,114.0
030163.png,3.0,5.0
030166.png,277.0,21.0
030173.png,138.0,19.0
030174.png,195.0,95.0
030176.png,446.0,445.0
030177.png,366.0,1366.0
030178.png,123.0,13.0
030179.png,3.0,1.0
030180.png,514.0,544.0
030185.png,688.0,68.0
030186.png,622.0,529.0
030188.png,665.0,5.0
030219.png,31.0,301.0
030226.png,7.0,2.0
030232.png,980.0,880.0
030235.png,128.0,124.0
030240.png,33.0,32.0
030244.png,446.0,46.0
030249.png,94.0,14.0
030255.png,37.0,57.0
030257.png,1.0,
030258.png,852.0,52.0
030270.png,220.0,20.0
030272.png,20.0,70.0
030273.png,1310.0,110.0
030274.png,178.0,47.0
030289.png,83.0,3.0
030302.png,556.0,56.0
030306.png,12.0,14.0
030308.png,487.0,48.0
030315.png,19.0,9.0
030321.png,199.0,489.0
030329.png,708.0,70.0
030331.png,117.0,717.0
030335.png,93.0,6.0
030338.png,380.0,30.0
030347.png,10.0,170.0
030353.png,97.0,37.0
030361.png,112.0,612.0
030367.png,14.0,1.0
030370.png,18.0,13.0
030372.png,207.0,7.0
030375.png,440.0,40.0
030376.png,200.0,20.0
030389.png,30.0,50.0
030395.png,13.0,15.0
030396.png,,4.0
030402.png,38.0,88.0
030405.png,455.0,46.0
030416.png,31.0,3.0
030419.png,84.0,64.0
030421.png,58.0,53.0
030422.png,77.0,7.0
030426.png,13.0,1.0
030430.png,2615.0,2665.0
030444.png,189.0,489.0
030446.png,30.0,0.0
030447.png,52.0,5.0
030449.png,19.0,15.0
030454.png,60.0,69.0
030455.png,199.0,99.0
030473.png,155.0,165.0
030474.png,55.0,51.0
030475.png,18.0,48.0
030476.png,344.0,34.0
030481.png,33.0,53.0
030494.png,19.0,199.0
030502.png,495.0,95.0
030503.png,252.0,251.0
030506.png,1.0,19.0
030507.png,154.0,554.0
030510.png,67.0,167.0
030513.png,10.0,70.0
030517.png,135.0,15.0
030523.png,665.0,165.0
030527.png,33.0,330.0
030534.png,50.0,0.0
030547.png,305.0,36.0
030553.png,38.0,58.0
030564.png,4.0,46.0
030577.png,541.0,54.0
030578.png,1830.0,3830.0
030581.png,39.0,9.0
030582.png,13.0,19.0
030585.png,28.0,23.0
030592.png,84.0,1.0
030594.png,52.0,54.0
030596.png,36.0,15.0
030597.png,9987.0,387.0
030600.png,219.0,29.0
030626.png,695.0,95.0
030627.png,16.0,56.0
030629.png,3259.0,3359.0
030634.png,14.0,104.0
030641.png,482.0,82.0
030646.png,15.0,5.0
030664.png,276.0,270.0
030671.png,36.0,16.0
030673.png,75.0,74.0
030681.png,2.0,23.0
030682.png,83.0,85.0
030683.png,104.0,194.0
030684.png,263.0,26.0
030693.png,18.0,19.0
030700.png,75.0,715.0
030701.png,13.0,15.0
030702.png,27.0,23.0
030715.png,25.0,245.0
030729.png,4285.0,4265.0
030743.png,932.0,957.0
030750.png,1289.0,289.0
030752.png,189.0,19.0
030758.png,36.0,15.0
030767.png,66.0,2.0
030783.png,235.0,238.0
030793.png,237.0,27.0
030804.png,793.0,795.0
030807.png,53.0,9.0
030809.png,81.0,1.0
030812.png,8.0,0.0
030820.png,334.0,354.0
030824.png,66.0,16.0
030828.png,566.0,56.0
030835.png,75.0,5.0
030842.png,33.0,37.0
030845.png,35.0,359.0
030858.png,289.0,239.0
030860.png,142.0,147.0
030863.png,38.0,58.0
030864.png,2.0,22.0
030873.png,55.0,5.0
030879.png,4.0,114.0
030888.png,28.0,24.0
030890.png,75.0,5.0
030894.png,8827.0,1827.0
030897.png,9.0,3.0
030900.png,147.0,142.0
030913.png,288.0,2.0
030938.png,3.0,5.0
030939.png,200.0,20.0
030950.png,574.0,54.0
030971.png,3.0,5.0
030982.png,116.0,110.0
030985.png,132.0,732.0
030990.png,136.0,156.0
030997.png,27.0,77.0
031007.png,3.0,45.0
031009.png,59.0,50.0
031014.png,82.0,89.0
031021.png,23.0,35.0
031023.png,154.0,1564.0
031025.png,18.0,1.0
031027.png,61.0,1.0
031028.png,407.0,101.0
031030.png,54.0,56.0
031034.png,403.0,405.0
031048.png,228.0,26.0
031049.png,16.0,161.0
031053.png,113.0,115.0
031065.png,1651.0,1661.0
031076.png,843.0,643.0
031088.png,147.0,17.0
031090.png,272.0,242.0
031106.png,33.0,53.0
031109.png,124.0,144.0
031111.png,3.0,5.0
031114.png,301.0,1.0
031115.png,1060.0,6.0
031121.png,188.0,186.0
031124.png,977.0,87.0
031133.png,16.0,796.0
031134.png,111.0,511.0
031137.png,2115.0,215.0
031150.png,271.0,71.0
031151.png,1223.0,1222.0
031158.png,129.0,19.0
031159.png,14.0,4.0
031165.png,155.0,55.0
031174.png,9985.0,985.0
031176.png,127.0,17.0
031178.png,77.0,7.0
031182.png,43.0,45.0
031185.png,571.0,71.0
031195.png,87.0,8.0
031201.png,9403.0,403.0
031214.png,22126.0,2126.0
031216.png,7.0,3.0
031226.png,10.0,40.0
031232.png,18.0,15.0
031248.png,12.0,1.0
031254.png,915.0,815.0
031265.png,864.0,866.0
031274.png,315.0,345.0
031277.png,173.0,73.0
031308.png,19.0,49.0
031312.png,961.0,464.0
031313.png,145.0,15.0
031316.png,2989.0,989.0
031323.png,34.0,54.0
031324.png,9.0,24.0
031335.png,32.0,62.0
031343.png,195.0,15.0
031344.png,76.0,16.0
031347.png,33.0,35.0
031349.png,83.0,3.0
031369.png,192.0,199.0
031382.png,29.0,9.0
031386.png,1.0,4.0
031391.png,1830.0,130.0
031392.png,24.0,25.0
031395.png,13.0,114.0
031398.png,164.0,1614.0
031404.png,10.0,109.0
031407.png,892.0,692.0
031408.png,127.0,7.0
031414.png,18.0,13.0
031421.png,8.0,6.0
031436.png,4960.0,1960.0
031440.png,83.0,85.0
031443.png,320.0,50.0
031445.png,138.0,135.0
031452.png,183.0,185.0
031458.png,53.0,55.0
031464.png,53.0,55.0
031466.png,171.0,174.0
031470.png,144.0,444.0
031475.png,1780.0,780.0
031481.png,2283.0,283.0
031483.png,82.0,32.0
031484.png,267.0,67.0
031494.png,817.0,317.0
031495.png,1375.0,1395.0
031501.png,68.0,63.0
031507.png,132.0,732.0
031510.png,461.0,4644.0
031521.png,24.0,44.0
031541.png,917.0,114.0
031549.png,137.0,737.0
031551.png,111.0,141.0
031567.png,44.0,444.0
031576.png,12.0,32.0
031579.png,830.0,839.0
031583.png,683.0,63.0
031593.png,7243.0,1243.0
031610.png,86.0,46.0
031627.png,70.0,10.0
031636.png,1.0,8.0
031640.png,14.0,314.0
031661.png,132.0,152.0
031666.png,381.0,31.0
031675.png,295.0,296.0
031690.png,17.0,13.0
031691.png,1148.0,148.0
031707.png,3332.0,332.0
031714.png,27.0,26.0
031715.png,3.0,51.0
031721.png,2.0,9.0
031725.png,3.0,0.0
031726.png,34.0,5.0
031729.png,43.0,15.0
031730.png,124.0,14.0
031731.png,27.0,77.0
031736.png,158.0,15.0
031741.png,73.0,7.0
031757.png,299.0,209.0
031761.png,295.0,95.0
031762.png,176.0,16.0
031767.png,398.0,598.0
031769.png,16.0,15.0
031775.png,82.0,32.0
031779.png,450.0,460.0
031781.png,25.0,26.0
031782.png,172.0,171.0
031787.png,448.0,48.0
031793.png,903.0,803.0
031794.png,67.0,7.0
031796.png,668.0,66.0
031797.png,105.0,1.0
031798.png,63.0,65.0
031802.png,279.0,2.0
031809.png,30.0,50.0
031811.png,165.0,16.0
031822.png,3265.0,38265.0
031824.png,10.0,100.0
031827.png,18.0,1.0
031835.png,57.0,72.0
031837.png,2.0,22.0
031842.png,61.0,31.0
031844.png,272.0,742.0
031847.png,32997.0,2097.0
031851.png,65.0,55.0
031858.png,89.0,39.0
031865.png,22.0,24.0
031875.png,17.0,77.0
031882.png,136.0,36.0
031909.png,9076.0,3076.0
031912.png,47.0,41.0
031913.png,5.0,31.0
031919.png,103.0,703.0
031922.png,396.0,386.0
031926.png,73.0,7.0
031933.png,105.0,5.0
031935.png,377.0,27.0
031942.png,212.0,2612.0
031943.png,389.0,382.0
031944.png,29.0,79.0
031952.png,69.0,59.0
031958.png,26.0,36.0
031962.png,34.0,76.0
031963.png,31.0,321.0
031966.png,3323.0,323.0
031973.png,42.0,2.0
031995.png,2250.0,50.0
032003.png,123.0,1223.0
032006.png,844.0,47.0
032008.png,232.0,234.0
032016.png,32.0,52.0
032030.png,8286.0,86.0
032032.png,194.0,14.0
032037.png,1738.0,135.0
032039.png,86.0,26.0
032041.png,1887.0,187.0
032043.png,15.0,5.0
032046.png,154.0,454.0
032048.png,6.0,66.0
032055.png,69.0,89.0
032076.png,56.0,6.0
032078.png,788.0,738.0
032084.png,179.0,779.0
032090.png,150.0,760.0
032102.png,197.0,199.0
032103.png,30.0,37.0
032104.png,1342.0,34.0
032113.png,214.0,4.0
032116.png,73.0,13.0
032118.png,171.0,71.0
032125.png,4.0,44.0
032131.png,381.0,81.0
032133.png,84.0,34.0
032137.png,261.0,161.0
032141.png,1769.0,769.0
032146.png,47.0,7.0
032150.png,129.0,19.0
032153.png,1240.0,140.0
032159.png,11.0,10.0
032161.png,25.0,5.0
032162.png,53.0,55.0
032168.png,26.0,2.0
032177.png,25.0,5.0
032196.png,3314.0,31.0
032202.png,98.0,26.0
032206.png,17.0,47.0
032208.png,133.0,13.0
032215.png,27.0,22.0
032219.png,606.0,506.0
032228.png,34.0,3.0
032239.png,93.0,95.0
032246.png,18.0,128.0
032248.png,47.0,10.0
032251.png,15.0,12.0
032316.png,83.0,85.0
032331.png,45.0,78.0
032335.png,575.0,55.0
032346.png,400.0,100.0
032348.png,87.0,17.0
032353.png,597.0,59.0
032355.png,153.0,53.0
032356.png,55.0,5.0
032387.png,2.0,14.0
032388.png,63.0,6.0
032389.png,143.0,14.0
032391.png,233.0,253.0
032395.png,551.0,51.0
032397.png,685.0,5.0
032400.png,275.0,75.0
032402.png,13.0,3.0
032408.png,23.0,29.0
032431.png,21.0,211.0
032439.png,52.0,32.0
032452.png,334.0,734.0
032460.png,35.0,55.0
032463.png,31.0,1.0
032469.png,643.0,645.0
032474.png,183.0,187.0
032476.png,43.0,2.0
032480.png,12.0,13.0
032488.png,105.0,5.0
032528.png,21.0,271.0
032539.png,213.0,215.0
032544.png,597.0,9.0
032548.png,0.0,500.0
032575.png,7.0,77.0
032581.png,5.0,3.0
032590.png,180.0,780.0
032595.png,32.0,52.0
032596.png,70.0,170.0
032601.png,24.0,248.0
032603.png,30.0,0.0
032607.png,22.0,24.0
032609.png,118.0,18.0
032613.png,30.0,37.0
032616.png,9.0,34.0
032617.png,117.0,1717.0
032619.png,541.0,54.0
032623.png,34.0,44.0
032628.png,12080.0,120.0
032644.png,117.0,17.0
032647.png,159.0,799.0
032655.png,587.0,57.0
032658.png,147.0,47.0
032660.png,148.0,145.0
032668.png,627.0,67.0
032671.png,93.0,13.0
032673.png,30.0,40.0
032674.png,119.0,19.0
032690.png,1850.0,850.0
032697.png,205.0,705.0
032717.png,769.0,79.0
032730.png,164.0,64.0
032739.png,65.0,55.0
032741.png,55.0,35.0
032744.png,63.0,56.0
032753.png,144.0,544.0
032754.png,278.0,28.0
032756.png,382.0,302.0
032760.png,22.0,221.0
032767.png,152.0,2.0
032770.png,60.0,50.0
032777.png,383.0,387.0
032779.png,107.0,207.0
032789.png,23.0,3.0
032804.png,60.0,66.0
032806.png,112.0,11.0
032807.png,124.0,134.0
032817.png,39.0,9.0
032818.png,93.0,24.0
032828.png,228.0,225.0
032834.png,336.0,36.0
032837.png,48.0,451.0
032846.png,24.0,84.0
032852.png,500.0,550.0
032857.png,571.0,577.0
032870.png,22.0,72.0
032875.png,11016.0,106.0
032887.png,35.0,36.0
032890.png,1916.0,916.0
032899.png,30.0,38.0
032902.png,300.0,320.0
032910.png,62.0,82.0
032911.png,26.0,236.0
032914.png,104.0,14.0
032923.png,32.0,39.0
032924.png,345.0,315.0
032928.png,336.0,536.0
032934.png,1330.0,1030.0
032957.png,1233.0,1232.0
032959.png,8877.0,877.0
032960.png,731.0,131.0
032967.png,17.0,42.0
032972.png,455.0,5.0
032977.png,135.0,15.0
032978.png,31.0,371.0
032984.png,312.0,612.0
032985.png,32.0,52.0
032995.png,5.0,1.0
033008.png,955.0,959.0
033010.png,325.0,32.0
033013.png,137.0,17.0
033014.png,153.0,155.0
033018.png,3.0,35.0
033023.png,8.0,6.0
033025.png,277.0,27.0
033037.png,2.0,22.0
033039.png,35.0,55.0
033044.png,644.0,544.0
033052.png,339.0,139.0
033056.png,170.0,118.0
033059.png,63.0,53.0
033064.png,16.0,76.0
033072.png,77.0,357.0
033078.png,46.0,66.0
033083.png,91.0,99.0
033084.png,268.0,26.0
033086.png,844.0,845.0
033088.png,31.0,41.0
033090.png,75.0,79.0
033092.png,176.0,70.0
033108.png,95.0,15.0
033124.png,106.0,1016.0
033145.png,29.0,24.0
033166.png,49.0,48.0
033185.png,30.0,10.0
033206.png,22.0,2.0
033220.png,29.0,11.0
033233.png,18.0,13.0
033237.png,46.0,40.0
033238.png,780.0,750.0
033239.png,1.0,9.0
033260.png,489.0,49.0
033267.png,15.0,3.0
033268.png,345.0,445.0
033272.png,13.0,3.0
033273.png,1.0,10.0
033274.png,380.0,80.0
033281.png,153.0,155.0
033290.png,33.0,55.0
033293.png,1658.0,168.0
033294.png,31.0,1.0
033297.png,13.0,15.0
033304.png,59.0,549.0
033308.png,28.0,268.0
033310.png,23.0,22.0
033312.png,237.0,37.0
033315.png,35.0,5.0
033323.png,49.0,40.0
033327.png,54.0,544.0
033329.png,21012.0,2102.0
033338.png,17.0,1.0
033347.png,678.0,68.0
033352.png,7.0,1.0
033375.png,7.0,77.0
033377.png,36.0,46.0
033381.png,0.0,20.0
033384.png,169.0,19.0
033385.png,11142.0,1142.0
033386.png,238.0,248.0
033393.png,17.0,57.0
033415.png,96.0,36.0
033418.png,10.0,101.0
033420.png,349.0,449.0
033422.png,320.0,20.0
033429.png,123.0,113.0
033433.png,24.0,294.0
033435.png,71.0,72.0
033445.png,12.0,152.0
